date,Brent Futures Adj Close,Brent Futures Volume,Actual,Predicted
2015-11-23,44.83000183105469,38534.0,38.41,34.305794
2015-11-24,46.119998931884766,32819.0,38.41,34.76255
2015-11-25,46.16999816894531,29899.0,41.56,34.65388
2015-11-27,44.86000061035156,23430.0,41.56,35.96312
2015-11-30,44.61000061035156,29255.0,41.62,35.57757
2015-12-01,44.43999862670898,35190.0,41.59,35.60325
2015-12-02,42.4900016784668,43813.0,41.59,35.52993
2015-12-03,43.84000015258789,40848.0,41.59,35.369904
2015-12-04,43.0,43809.0,40.06,34.25693
2015-12-07,40.72999954223633,39060.0,37.59,33.252888
2015-12-08,40.2599983215332,43430.0,37.52,33.98257
2015-12-09,40.11000061035156,54288.0,37.52,33.62721
2015-12-10,39.72999954223633,36499.0,37.52,32.290707
2015-12-11,37.93000030517578,31092.0,35.59,32.188904
2015-12-14,37.91999816894531,12552.0,36.28,32.199547
2015-12-15,38.45000076293945,8075.0,37.22,31.604185
2015-12-16,37.18999862670898,1118.0,35.6,30.990662
2015-12-17,37.18000030517578,24297.0,35.6,30.912123
2015-12-18,36.880001068115234,30194.0,34.58,31.386204
2015-12-21,36.34999847412109,22041.0,34.59,30.823957
2015-12-22,36.11000061035156,22874.0,35.42,30.332493
2015-12-23,37.36000061035156,28728.0,35.42,30.779299
2015-12-24,37.88999938964844,12069.0,37.58,30.185316
2015-12-28,36.619998931884766,11717.0,37.58,30.731632
2015-12-29,37.790000915527344,19524.0,37.87,31.253815
2015-12-30,36.459999084472656,18092.0,36.68000000000001,31.284624
2015-12-31,37.27999877929688,17689.0,37.58,31.282135
2016-01-04,37.220001220703125,41288.0,36.77,30.672176
2016-01-05,36.41999816894531,29327.0,35.85,30.21938
2016-01-06,34.22999954223633,43019.0,33.86,29.456686
2016-01-07,33.75,44381.0,33.86,29.651608
2016-01-08,33.54999923706055,39985.0,33.07,28.653551
2016-01-11,31.549999237060547,38666.0,31.16,27.71997
2016-01-12,30.86000061035156,20138.0,30.49,27.75315
2016-01-13,30.309999465942383,9674.0,30.44,26.488686
2016-01-14,31.030000686645508,663.0,30.44,25.433737
2016-01-15,31.01000022888184,37163.0,29.74,24.669065
2016-01-19,28.76000022888184,60326.0,28.35,24.373579
2016-01-20,27.8799991607666,39000.0,26.54,23.97187
2016-01-21,29.25,55017.0,26.54,23.425962
2016-01-22,32.18000030517578,63281.0,30.88,23.90543
2016-01-25,30.5,41320.0,28.7,22.793816
2016-01-26,31.799999237060547,50983.0,31.27,23.93806
2016-01-27,33.099998474121094,51381.0,31.82,25.199804
2016-01-28,33.88999938964844,59667.0,31.82,25.170935
2016-01-29,34.7400016784668,678.0,33.73,25.999624
2016-02-01,34.689998626708984,36878.0,31.42,27.542786
2016-02-02,32.720001220703125,37956.0,31.42,27.386019
2016-02-03,35.040000915527344,51237.0,32.41,27.233807
2016-02-04,34.459999084472656,37559.0,32.41,26.45987
2016-02-05,34.060001373291016,34903.0,30.85,25.520432
2016-02-08,32.880001068115234,27425.0,29.97,26.752665
2016-02-09,30.31999969482422,28881.0,28.43,27.191717
2016-02-10,30.84000015258789,30705.0,27.69,26.707777
2016-02-11,30.059999465942383,35929.0,27.69,26.3304
2016-02-12,33.36000061035156,44770.0,29.18,25.53314
2016-02-16,32.18000030517578,48407.0,29.16,24.845049
2016-02-17,34.5,40298.0,30.58,26.31261
2016-02-18,34.279998779296875,33585.0,30.58,26.743876
2016-02-19,33.0099983215332,32381.0,29.84,26.0219
2016-02-22,34.689998626708984,28302.0,31.27,27.383966
2016-02-23,33.27000045776367,41038.0,30.06,27.223917
2016-02-24,34.40999984741211,48659.0,30.06,26.592384
2016-02-25,35.290000915527344,25470.0,30.06,27.507648
2016-02-26,35.099998474121094,16272.0,33.04,26.700048
2016-02-29,35.970001220703125,2779.0,33.79,26.685202
2016-03-01,35.959999084472656,28210.0,34.42,27.518518
2016-03-02,36.93000030517578,32186.0,34.68,28.824179
2016-03-03,37.06999969482422,25866.0,34.68,28.607027
2016-03-04,38.720001220703125,32203.0,34.68,29.241083
2016-03-07,40.84000015258789,33230.0,37.95,29.776392
2016-03-08,39.650001525878906,35047.0,36.33,29.78916
2016-03-09,41.06999969482422,29231.0,38.14,30.987303
2016-03-10,40.04999923706055,28194.0,38.14,31.862108
2016-03-11,40.38999938964844,22689.0,38.48,32.10346
2016-03-14,39.52999877929688,31277.0,37.3,32.575108
2016-03-15,38.7400016784668,24741.0,36.49,32.21705
2016-03-16,40.33000183105469,31153.0,38.45,32.58648
2016-03-17,41.540000915527344,32670.0,38.45,31.689596
2016-03-18,41.20000076293945,36422.0,38.45,31.707056
2016-03-21,41.540000915527344,24893.0,38.45,32.59915
2016-03-22,41.790000915527344,31640.0,38.45,33.783993
2016-03-23,40.470001220703125,30553.0,38.45,33.751537
2016-03-24,40.43999862670898,24268.0,38.45,33.645508
2016-03-28,40.27000045776367,10405.0,38.45,33.23629
2016-03-29,39.13999938964844,18903.0,38.45,32.77781
2016-03-30,39.2599983215332,10641.0,38.45,32.748417
2016-03-31,39.59999847412109,399.0,38.45,32.866673
2016-04-01,39.65999984741211,20407.0,38.45,32.487446
2016-04-04,37.68999862670898,24270.0,35.83,33.352917
2016-04-05,37.869998931884766,26655.0,36.03,33.488735
2016-04-06,39.84000015258789,33370.0,37.650000000000006,34.072803
2016-04-07,39.43000030517578,34351.0,37.650000000000006,32.670063
2016-04-08,41.93999862670898,32319.0,39.57,32.483837
2016-04-11,42.83000183105469,26930.0,40.53,33.40668
2016-04-12,44.68999862670898,39987.0,42.16,33.141598
2016-04-13,44.18000030517578,37539.0,41.67999999999999,35.23818
2016-04-14,43.84000015258789,25907.0,41.67999999999999,35.87824
2016-04-15,43.09999847412109,30288.0,40.33,36.775364
2016-04-18,42.90999984741211,39238.0,39.81000000000001,36.447735
2016-04-19,44.02999877929688,43258.0,41.02,36.35981
2016-04-20,45.79999923706055,32343.0,42.6,35.6894
2016-04-21,44.52999877929688,35228.0,42.6,35.978138
2016-04-22,45.11000061035156,35201.0,42.66,37.110638
2016-04-25,44.47999954223633,31478.0,41.39,37.177555
2016-04-26,45.7400016784668,28109.0,44.04,37.251354
2016-04-27,47.18000030517578,17458.0,45.37,37.41375
2016-04-28,48.13999938964844,10505.0,45.37,37.345333
2016-04-29,48.130001068115234,520.0,46.07,37.766922
2016-05-02,48.09999847412109,0.0,44.82,39.311726
2016-05-03,46.75,23630.0,43.76,39.3503
2016-05-04,44.619998931884766,28903.0,43.76,39.920982
2016-05-05,45.0099983215332,24432.0,43.76,40.04895
2016-05-06,45.369998931884766,24512.0,44.68,38.450134
2016-05-09,43.630001068115234,36293.0,43.43000000000001,38.28716
2016-05-10,45.52000045776367,32801.0,44.67,38.88603
2016-05-11,47.59999847412109,40873.0,46.1,38.951687
2016-05-12,48.08000183105469,36256.0,46.1,37.675415
2016-05-13,47.83000183105469,24243.0,46.21,38.56478
2016-05-16,48.970001220703125,34770.0,47.8,39.82865
2016-05-17,49.27999877929688,32460.0,48.53,39.92289
2016-05-18,48.93000030517578,33480.0,48.07,40.338963
2016-05-19,48.810001373291016,33279.0,48.07,41.178753
2016-05-20,48.720001220703125,26839.0,47.81,41.749187
2016-05-23,48.34999847412109,25366.0,47.48,41.682415
2016-05-24,48.61000061035156,27698.0,48.28,40.5601
2016-05-25,49.7400016784668,26667.0,49.23,41.172245
2016-05-26,49.59000015258789,24441.0,49.23,40.839905
2016-05-27,49.31999969482422,13383.0,49.39999999999999,41.14632
2016-05-31,49.68999862670898,3997.0,48.89,41.960987
2016-06-01,49.709999084472656,25507.0,49.24,41.55329
2016-06-02,50.040000915527344,28156.0,49.24,41.5463
2016-06-03,49.63999938964844,22460.0,48.72999999999999,41.601448
2016-06-06,50.54999923706055,22446.0,49.67,41.665638
2016-06-07,51.43999862670898,21088.0,50.44,41.796288
2016-06-08,52.5099983215332,22382.0,51.190000000000005,42.3389
2016-06-09,51.95000076293945,19759.0,51.190000000000005,42.922997
2016-06-10,50.540000915527344,19899.0,48.99,43.221405
2016-06-13,50.34999847412109,18914.0,48.79,43.94768
2016-06-14,49.83000183105469,20904.0,48.51,43.483013
2016-06-15,48.970001220703125,33399.0,47.88,42.6088
2016-06-16,47.18999862670898,26672.0,47.88,42.33372
2016-06-17,49.16999816894531,22172.0,48.09000000000001,41.240208
2016-06-20,50.650001525878906,21739.0,49.24999999999999,41.223602
2016-06-21,50.619998931884766,29249.0,48.86,40.23118
2016-06-22,49.880001068115234,34368.0,48.33,40.985954
2016-06-23,50.90999984741211,31356.0,48.33,42.435406
2016-06-24,48.40999984741211,52110.0,46.92,42.134487
2016-06-27,47.15999984741211,34439.0,46.46,42.38991
2016-06-28,48.58000183105469,22475.0,47.86,42.833958
2016-06-29,50.61000061035156,13050.0,49.510000000000005,40.9338
2016-06-30,49.68000030517578,1313.0,49.510000000000005,39.786194
2016-07-01,49.84000015258789,21731.0,49.510000000000005,40.541134
2016-07-05,47.959999084472656,37154.0,49.510000000000005,41.898396
2016-07-06,48.79999923706055,33332.0,49.510000000000005,42.206253
2016-07-07,46.400001525878906,37267.0,49.510000000000005,42.010582
2016-07-08,46.7599983215332,24682.0,45.41,40.45
2016-07-11,46.25,20339.0,44.76,40.25869
2016-07-12,48.470001220703125,32157.0,46.8,40.01746
2016-07-13,46.2599983215332,29323.0,44.75,39.25523
2016-07-14,47.369998931884766,27528.0,44.75,39.53084
2016-07-15,47.61000061035156,24450.0,45.95,40.192886
2016-07-18,46.959999084472656,22151.0,45.24,39.53944
2016-07-19,46.65999984741211,20962.0,44.65,40.456017
2016-07-20,47.16999816894531,30188.0,44.94,40.457676
2016-07-21,46.20000076293945,22328.0,44.94,40.008865
2016-07-22,45.68999862670898,25423.0,43.46999999999999,39.827435
2016-07-25,44.720001220703125,19167.0,42.43,39.93241
2016-07-26,44.869998931884766,26793.0,42.92,39.62504
2016-07-27,43.470001220703125,27266.0,41.92,38.593296
2016-07-28,42.70000076293945,10527.0,41.92,38.41546
2016-07-29,42.459999084472656,428.0,41.6,38.06707
2016-08-01,42.45000076293945,21767.0,40.06,37.308956
2016-08-02,41.79999923706055,23088.0,39.51,37.502598
2016-08-03,43.09999847412109,30000.0,40.83,37.38625
2016-08-04,44.290000915527344,25204.0,40.83,36.144215
2016-08-05,44.27000045776367,24997.0,41.8,36.306435
2016-08-08,45.38999938964844,19192.0,43.02,36.360577
2016-08-09,44.97999954223633,18269.0,42.77,36.928936
2016-08-10,44.04999923706055,24646.0,41.71,37.066418
2016-08-11,46.040000915527344,29698.0,41.71,37.92543
2016-08-12,46.970001220703125,23652.0,44.49,37.840958
2016-08-15,48.34999847412109,21340.0,45.74,37.502316
2016-08-16,49.22999954223633,27839.0,46.58,38.703716
2016-08-17,49.84999847412109,39930.0,46.78999999999999,39.453114
2016-08-18,50.88999938964844,28379.0,46.78999999999999,40.57437
2016-08-19,50.880001068115234,25452.0,48.52,41.75538
2016-08-22,49.15999984741211,27608.0,47.05,41.953014
2016-08-23,49.959999084472656,36665.0,47.65,42.930744
2016-08-24,49.04999923706055,41304.0,46.42,42.64772
2016-08-25,49.66999816894531,31721.0,46.42,42.033146
2016-08-26,49.91999816894531,27534.0,47.64,42.749996
2016-08-29,49.2599983215332,6703.0,46.98,41.933975
2016-08-30,48.369998931884766,10607.0,46.35,42.634224
2016-08-31,47.040000915527344,668.0,44.7,42.577698
2016-09-01,47.04999923706055,23846.0,44.7,42.469368
2016-09-02,46.83000183105469,22597.0,44.43999999999999,41.041626
2016-09-06,47.2599983215332,37751.0,44.83,40.04066
2016-09-07,47.97999954223633,17745.0,45.5,40.604446
2016-09-08,49.9900016784668,30011.0,45.5,41.195286
2016-09-09,48.0099983215332,18847.0,45.88,40.784485
2016-09-12,48.31999969482422,18373.0,46.29,41.10561
2016-09-13,47.09999847412109,21761.0,44.9,42.544445
2016-09-14,45.84999847412109,28376.0,43.580000000000005,41.71035
2016-09-15,46.59000015258789,28412.0,43.580000000000005,41.51682
2016-09-16,45.77000045776367,19165.0,43.03,40.648037
2016-09-19,45.95000076293945,19674.0,43.3,40.383995
2016-09-20,45.880001068115234,28150.0,43.44,40.588623
2016-09-21,46.83000183105469,25248.0,45.09,40.0437
2016-09-22,47.650001525878906,32336.0,45.09,40.561687
2016-09-23,45.88999938964844,39822.0,44.28,39.954216
2016-09-26,47.34999847412109,21045.0,45.93000000000001,40.6352
2016-09-27,45.970001220703125,34389.0,44.67,41.14506
2016-09-28,48.68999862670898,27630.0,47.05,41.017044
2016-09-29,49.2400016784668,9721.0,47.05,40.792526
2016-09-30,49.060001373291016,387.0,47.05,39.9943
2016-10-03,49.09999847412109,27245.0,48.81,42.02761
2016-10-04,50.869998931884766,24858.0,48.690000000000005,42.138214
2016-10-05,51.86000061035156,26124.0,49.83,43.003304
2016-10-06,52.5099983215332,25994.0,49.83,42.743893
2016-10-07,51.93000030517578,26575.0,49.81,43.60474
2016-10-11,52.40999984741211,33630.0,50.79,43.75318
2016-10-12,51.810001373291016,24471.0,50.79,44.22564
2016-10-13,52.02999877929688,25642.0,50.79,44.70706
2016-10-14,51.95000076293945,22127.0,50.35,44.09938
2016-10-17,51.52000045776367,26730.0,49.94,43.980324
2016-10-18,51.68000030517578,28432.0,50.29,43.684525
2016-10-19,52.66999816894531,31624.0,51.6,43.394848
2016-10-20,51.380001068115234,29822.0,51.6,43.57075
2016-10-21,51.77999877929688,31385.0,51.6,43.855423
2016-10-24,51.459999084472656,39723.0,50.12,44.701202
2016-10-25,50.790000915527344,34420.0,49.510000000000005,43.69839
2016-10-26,49.97999954223633,50026.0,49.18,43.33123
2016-10-27,50.470001220703125,21189.0,49.18,42.97773
2016-10-28,49.709999084472656,15283.0,48.7,42.69493
2016-10-31,48.29999923706055,1765.0,45.86,42.56458
2016-11-01,48.33000183105469,56065.0,46.67,42.638084
2016-11-02,46.86000061035156,47015.0,45.34,42.43454
2016-11-03,46.34999847412109,33590.0,45.34,41.286392
2016-11-04,45.58000183105469,54210.0,44.07,40.29896
2016-11-07,46.150001525878906,30522.0,44.89,39.365074
2016-11-08,46.040000915527344,33500.0,44.98,39.20571
2016-11-09,46.36000061035156,53512.0,45.27,38.840103
2016-11-10,45.84000015258789,35421.0,45.27,38.707935
2016-11-14,44.43000030517578,37427.0,43.31999999999999,38.182545
2016-11-15,46.95000076293945,43809.0,45.81,37.88276
2016-11-16,46.630001068115234,43917.0,45.57,37.071514
2016-11-17,46.4900016784668,39989.0,45.57,36.593975
2016-11-18,46.86000061035156,39532.0,45.69,37.865955
2016-11-21,48.900001525878906,42541.0,47.49,38.141262
2016-11-22,49.119998931884766,62072.0,46.58,37.72938
2016-11-23,48.95000076293945,46018.0,46.66,37.669006
2016-11-25,47.2400016784668,27459.0,46.66,39.400085
2016-11-28,48.2400016784668,25170.0,47.08,39.47802
2016-11-29,46.380001068115234,15550.0,45.23,39.586395
2016-11-30,50.470001220703125,1083.0,49.44,39.014015
2016-12-01,50.459999084472656,71317.0,49.44,39.619137
2016-12-02,54.459999084472656,39305.0,51.68,39.074394
2016-12-05,54.93999862670898,33656.0,51.79,40.72959
2016-12-06,53.93000030517578,34688.0,50.92999999999999,44.20605
2016-12-07,53.0,34297.0,50.92999999999999,44.384388
2016-12-08,53.88999938964844,44044.0,50.92999999999999,45.10465
2016-12-09,54.33000183105469,30445.0,51.5,44.85393
2016-12-12,55.68999862670898,45732.0,52.830000000000005,44.706768
2016-12-13,55.720001220703125,38210.0,52.98,44.467236
2016-12-14,53.900001525878906,39813.0,51.040000000000006,44.699383
2016-12-15,54.02000045776367,34744.0,51.040000000000006,45.934734
2016-12-16,55.209999084472656,31303.0,51.89999999999999,45.922844
2016-12-19,54.91999816894531,30608.0,52.12,45.385727
2016-12-20,55.34999847412109,37241.0,52.23,44.169
2016-12-21,54.459999084472656,31242.0,51.59,45.312386
2016-12-22,55.04999923706055,30938.0,51.59,45.284695
2016-12-23,55.15999984741211,15503.0,51.97,45.90471
2016-12-27,56.09000015258789,8294.0,51.97,45.525127
2016-12-28,56.220001220703125,10677.0,54.06,45.215042
2016-12-29,56.13999938964844,595.0,54.06,45.221664
2016-12-30,56.130001068115234,13775.0,53.72,45.429264
2017-01-03,55.470001220703125,42688.0,52.33,46.249485
2017-01-04,56.459999084472656,27804.0,53.26,47.16845
2017-01-05,56.88999938964844,32833.0,53.26,46.915012
2017-01-06,57.09999847412109,24948.0,53.99,46.723106
2017-01-09,54.93999862670898,25860.0,51.96,46.804398
2017-01-10,53.63999938964844,33801.0,50.82,47.38914
2017-01-11,55.09999847412109,45944.0,52.25,46.997528
2017-01-12,56.0099983215332,36424.0,52.25,46.63046
2017-01-13,55.45000076293945,25417.0,52.37,46.13916
2017-01-17,55.470001220703125,44899.0,52.48,47.373867
2017-01-18,53.91999816894531,40148.0,52.48,47.206867
2017-01-19,54.15999984741211,33327.0,52.48,47.095833
2017-01-20,55.4900016784668,29231.0,52.48,47.598454
2017-01-23,55.22999954223633,33859.0,51.95,47.33956
2017-01-24,55.43999862670898,32411.0,51.95,46.5427
2017-01-25,55.08000183105469,34247.0,51.95,47.40918
2017-01-26,56.2400016784668,45145.0,51.95,47.707962
2017-01-27,55.52000045776367,20964.0,51.95,48.093937
2017-01-30,55.22999954223633,9982.0,51.95,48.139503
2017-01-31,55.70000076293945,578.0,51.95,48.50294
2017-02-01,55.65999984741211,34772.0,53.88,47.942963
2017-02-02,56.560001373291016,31371.0,53.53999999999999,47.852497
2017-02-03,56.810001373291016,26703.0,53.83,48.7776
2017-02-06,55.720001220703125,26706.0,53.01,48.433346
2017-02-07,55.04999923706055,32659.0,52.17,48.70473
2017-02-08,55.119998931884766,44864.0,52.34,48.678055
2017-02-09,55.630001068115234,29628.0,53.0,47.85546
2017-02-10,56.70000076293945,30763.0,53.86,46.940437
2017-02-13,55.59000015258789,25049.0,52.93,47.333694
2017-02-14,55.970001220703125,25975.0,53.20000000000001,47.239525
2017-02-15,55.75,26608.0,53.11,47.93777
2017-02-16,55.650001525878906,32712.0,53.36,47.17295
2017-02-17,55.810001373291016,27599.0,53.4,47.67642
2017-02-21,56.65999984741211,57648.0,54.06,47.46935
2017-02-22,55.84000015258789,36358.0,53.59,47.37706
2017-02-23,56.58000183105469,36155.0,54.45,47.878983
2017-02-24,55.9900016784668,18720.0,53.99,48.652737
2017-02-27,55.93000030517578,10972.0,54.05,48.08103
2017-02-28,55.59000015258789,685.0,54.01,48.703873
2017-03-01,55.59999847412109,25932.0,53.83,48.186928
2017-03-02,55.08000183105469,34925.0,52.61,48.243885
2017-03-03,55.900001525878906,24688.0,53.33,47.383755
2017-03-06,56.0099983215332,25402.0,53.20000000000001,45.57183
2017-03-07,55.91999816894531,28162.0,53.14,45.8965
2017-03-08,53.11000061035156,43000.0,50.28,46.110825
2017-03-09,52.18999862670898,61215.0,49.28,46.276863
2017-03-10,51.369998931884766,41261.0,48.49,45.900578
2017-03-13,51.34999847412109,28880.0,48.4,44.972645
2017-03-14,50.91999816894531,49660.0,47.720000000000006,43.21737
2017-03-15,51.810001373291016,36290.0,48.86,43.40271
2017-03-16,51.7400016784668,28932.0,48.75,43.060593
2017-03-17,51.7599983215332,20151.0,48.78,41.861603
2017-03-20,51.619998931884766,25177.0,48.22,42.9079
2017-03-21,50.959999084472656,30377.0,47.34,43.100372
2017-03-22,50.63999938964844,39102.0,48.04,43.14802
2017-03-23,50.560001373291016,35569.0,47.7,43.002968
2017-03-24,50.79999923706055,27105.0,47.97,42.973244
2017-03-27,50.75,27398.0,47.73,42.585236
2017-03-28,51.33000183105469,27375.0,48.37,42.614395
2017-03-29,52.41999816894531,17105.0,49.510000000000005,42.837204
2017-03-30,52.959999084472656,14493.0,50.35,43.11665
2017-03-31,52.83000183105469,605.0,50.6,43.51715
2017-04-03,52.72999954223633,18746.0,50.24,44.17502
2017-04-04,54.16999816894531,27204.0,51.03,43.968555
2017-04-05,54.36000061035156,33157.0,51.15,44.56042
2017-04-06,54.88999938964844,21011.0,51.7,44.730663
2017-04-07,55.2400016784668,34387.0,52.24,45.47734
2017-04-10,55.97999954223633,29224.0,53.08,45.73892
2017-04-11,56.22999954223633,32054.0,53.4,45.834484
2017-04-12,55.86000061035156,33978.0,53.11,46.10943
2017-04-13,55.88999938964844,27171.0,53.18,46.70103
2017-04-17,55.36000061035156,18101.0,52.65,46.983276
2017-04-18,54.88999938964844,38436.0,52.41,46.890213
2017-04-19,52.93000030517578,43655.0,50.44,46.805344
2017-04-20,52.9900016784668,48381.0,50.27,46.894222
2017-04-21,51.959999084472656,36665.0,49.62,46.051723
2017-04-24,51.59999847412109,27284.0,48.75,45.552856
2017-04-25,52.09999847412109,31348.0,49.56,44.686554
2017-04-26,51.81999969482422,24549.0,49.62,43.979626
2017-04-27,51.43999862670898,20588.0,48.97,44.377113
2017-04-28,51.72999954223633,1007.0,49.33,44.49132
2017-05-01,51.65999984741211,38556.0,48.84,43.715897
2017-05-03,50.790000915527344,34131.0,47.82,44.25784
2017-05-04,48.380001068115234,52061.0,45.52,43.45461
2017-05-05,49.09999847412109,54485.0,46.22,42.835526
2017-05-08,49.34000015258789,35179.0,46.43,41.867825
2017-05-09,48.72999954223633,33410.0,45.88,41.30844
2017-05-10,50.220001220703125,37961.0,47.33,41.590023
2017-05-11,50.77000045776367,31243.0,47.83,40.979332
2017-05-12,50.84000015258789,29339.0,47.84,40.783577
2017-05-15,51.81999969482422,31972.0,48.85,41.670116
2017-05-16,51.650001525878906,29359.0,48.66,42.158268
2017-05-17,52.209999084472656,32800.0,49.07,42.429752
2017-05-18,52.5099983215332,41239.0,49.35,43.62262
2017-05-19,53.61000061035156,34681.0,50.330000000000005,43.8709
2017-05-22,53.869998931884766,41324.0,50.73,44.292576
2017-05-23,54.150001525878906,39671.0,51.47,44.397846
2017-05-24,53.959999084472656,52627.0,51.36,45.386917
2017-05-25,51.459999084472656,72089.0,48.9,45.967937
2017-05-26,52.150001525878906,28004.0,49.8,46.398754
2017-05-30,51.84000015258789,18705.0,49.66,45.791172
2017-05-31,50.310001373291016,545.0,48.32,44.904774
2017-06-01,50.33000183105469,43640.0,48.36,44.85804
2017-06-02,49.95000076293945,44207.0,47.66,44.33024
2017-06-05,49.470001220703125,38387.0,47.4,43.771896
2017-06-06,50.119998931884766,41397.0,48.19,43.89167
2017-06-07,48.060001373291016,50234.0,45.72,43.376232
2017-06-08,47.86000061035156,40901.0,45.64,42.918655
2017-06-09,48.150001525878906,29536.0,45.83,42.63962
2017-06-12,48.290000915527344,28229.0,46.080000000000005,41.986134
2017-06-13,48.720001220703125,26775.0,46.46,41.92572
2017-06-14,47.0,44939.0,44.73,41.737442
2017-06-15,46.91999816894531,26749.0,44.46,42.04972
2017-06-16,47.369998931884766,19728.0,44.74,41.27955
2017-06-19,46.90999984741211,19703.0,44.2,40.63569
2017-06-20,46.02000045776367,30670.0,43.23,40.546368
2017-06-21,44.81999969482422,40210.0,42.53,40.768776
2017-06-22,45.220001220703125,28351.0,42.74,40.59866
2017-06-23,45.540000915527344,27319.0,43.01,39.190495
2017-06-26,45.83000183105469,22998.0,43.38,39.470478
2017-06-27,46.650001525878906,29887.0,44.24,39.54286
2017-06-28,47.310001373291016,13352.0,44.74,39.64544
2017-06-29,47.41999816894531,9980.0,44.93,39.80888
2017-06-30,47.91999816894531,785.0,46.04,41.018845
2017-07-03,47.869998931884766,17462.0,47.07,42.021923
2017-07-05,47.790000915527344,40863.0,45.13,42.29104
2017-07-06,48.11000061035156,25556.0,45.52,43.11899
2017-07-07,46.709999084472656,28644.0,44.23,42.947155
2017-07-10,46.880001068115234,21447.0,44.400000000000006,41.99593
2017-07-11,47.52000045776367,22689.0,45.04,42.444035
2017-07-12,47.7400016784668,31345.0,45.49,41.237564
2017-07-13,48.41999816894531,22846.0,46.080000000000005,41.471386
2017-07-14,48.90999984741211,22014.0,46.54,41.685898
2017-07-17,48.41999816894531,17905.0,46.02,42.117912
2017-07-18,48.84000015258789,20301.0,46.4,42.656906
2017-07-19,49.70000076293945,20340.0,47.12,42.904247
2017-07-20,49.29999923706055,26566.0,46.78999999999999,42.979088
2017-07-21,48.060001373291016,27053.0,45.77,43.320034
2017-07-24,48.59999847412109,25408.0,46.34,43.694134
2017-07-25,50.20000076293945,27529.0,47.89,43.848343
2017-07-26,50.970001220703125,26137.0,48.75,43.623024
2017-07-27,51.4900016784668,21851.0,49.04,43.81137
2017-07-28,52.52000045776367,12631.0,49.71,44.99876
2017-07-31,52.650001525878906,844.0,50.17,45.627323
2017-08-01,52.630001068115234,33859.0,49.16,45.948017
2017-08-02,52.36000061035156,34625.0,49.59,46.803608
2017-08-03,52.0099983215332,34779.0,49.03,46.905922
2017-08-04,52.41999816894531,26969.0,49.58,47.10155
2017-08-07,52.369998931884766,29496.0,49.39,47.864944
2017-08-08,52.13999938964844,24795.0,49.17,48.364147
2017-08-09,52.70000076293945,26143.0,49.56,47.846832
2017-08-10,51.900001525878906,52899.0,48.59,47.273884
2017-08-11,52.09999847412109,25318.0,48.82,47.584686
2017-08-14,50.72999954223633,29797.0,47.59,47.358776
2017-08-15,50.79999923706055,35111.0,47.55,47.55141
2017-08-16,50.27000045776367,33911.0,46.78,46.97048
2017-08-17,51.02999877929688,43863.0,47.09,46.70581
2017-08-18,52.720001220703125,41235.0,48.51,45.413307
2017-08-21,51.65999984741211,33088.0,47.37,45.878834
2017-08-22,51.869998931884766,36291.0,47.64,45.897648
2017-08-23,52.56999969482422,31540.0,48.41,45.793198
2017-08-24,52.040000915527344,38326.0,47.43,46.830227
2017-08-25,52.40999984741211,32957.0,47.870000000000005,47.06554
2017-08-28,51.88999938964844,23706.0,46.57,47.11926
2017-08-29,52.0,20366.0,46.44,47.11991
2017-08-30,50.86000061035156,20366.0,45.96,47.256344
2017-08-31,52.380001068115234,9938.0,47.23,47.398117
2017-09-01,52.31999969482422,43495.0,47.29,46.638752
2017-09-05,53.380001068115234,24873.0,48.66,47.31207
2017-09-06,54.20000076293945,30783.0,49.16,48.415718
2017-09-07,54.4900016784668,34793.0,49.09,48.56084
2017-09-08,53.77999877929688,28912.0,47.48,49.34574
2017-09-11,53.84000015258789,30263.0,48.07,49.927673
2017-09-12,54.27000045776367,22720.0,48.23,49.46581
2017-09-13,55.15999984741211,24868.0,49.3,49.766674
2017-09-14,55.470001220703125,27549.0,49.89,49.386883
2017-09-15,55.619998931884766,22004.0,49.89,50.183983
2017-09-18,55.47999954223633,23767.0,49.91,50.600418
2017-09-19,55.13999938964844,19337.0,49.48,51.14999
2017-09-20,56.290000915527344,27031.0,50.41,51.20381
2017-09-21,56.43000030517578,23549.0,50.55,50.393505
2017-09-22,56.86000061035156,18348.0,50.66,51.32918
2017-09-25,59.02000045776367,23811.0,52.22,51.7062
2017-09-26,58.43999862670898,28328.0,51.88,51.861282
2017-09-27,57.900001525878906,15305.0,52.14,52.505222
2017-09-28,57.40999984741211,7005.0,51.56000000000001,53.15873
2017-09-29,57.540000915527344,917.0,51.67,53.12891
2017-10-02,57.459999084472656,19371.0,50.58,51.966904
2017-10-03,56.0,21948.0,50.42,51.94577
2017-10-04,55.79999923706055,25898.0,49.98,51.629078
2017-10-05,57.0,32050.0,50.79,50.61588
2017-10-06,55.619998931884766,33642.0,49.29,50.809284
2017-10-09,55.790000915527344,23056.0,49.58,50.917213
2017-10-10,56.61000061035156,21094.0,50.92,51.110794
2017-10-11,56.93999862670898,21840.0,51.3,50.047234
2017-10-12,56.25,22286.0,50.6,50.419834
2017-10-13,57.16999816894531,23433.0,51.45,51.203777
2017-10-16,57.81999969482422,22799.0,51.87,50.79352
2017-10-17,57.880001068115234,31599.0,51.88,50.61569
2017-10-18,58.150001525878906,25606.0,52.04,51.4176
